run_id,architecture,temporal_bin,target,temperature,auroc,ece_raw_width,ece_calib_width,ece_raw_mass,ece_calib_mass,ece_delta_pct,brier_uncalibrated,brier_recalibrated,brier_delta_pct
anchor_resnet50_unweighted_bce_seed42,resnet50,T1_2015,Pleural Effusion,1.0537763833999634,0.9353393485415957,0.016062584959918223,0.0133707967932282,0.014112241120469727,0.012140217688926678,-16.758125628016774,0.03649139776825905,0.03628991171717644,-0.5521467069092862
anchor_resnet50_unweighted_bce_seed42,resnet50,T1_2015,Cardiomegaly,1.0778716802597046,0.8969595921509481,0.015953118837041508,0.016150342020988778,0.01375377117301783,0.01713944919146657,1.236267252578464,0.054439809173345566,0.05450515076518059,0.12002538735388157
anchor_resnet50_unweighted_bce_seed42,resnet50,T1_2015,Pneumonia,0.8968580365180969,0.8622744669218152,0.004230454877344073,0.007273063769919908,0.007574656470086448,0.004597697057281093,71.92155408323416,0.02359798736870289,0.023532528430223465,-0.27739203965436143
anchor_resnet50_unweighted_bce_seed42,resnet50,T1_2015,Edema,0.8747686743736267,0.5984666666666667,3.70759516954422e-05,0.001001747907139361,0.0020831694799256003,0.0013913214231582023,2601.8804948505403,0.002137556206434965,0.002126014558598399,-0.5399459346061002
anchor_resnet50_unweighted_bce_seed42,resnet50,T2_2016,Pleural Effusion,1.0537763833999634,0.8851505849904355,0.012831397720404458,0.010577769537512629,0.010180584685129623,0.009075266580397073,-17.56338812028338,0.035898469388484955,0.035849835723638535,-0.1354755945723423
anchor_resnet50_unweighted_bce_seed42,resnet50,T2_2016,Cardiomegaly,1.0778716802597046,0.8821610177941147,0.014462690215986685,0.009562312247633842,0.01341104593554063,0.008847060058616775,-33.88289381277137,0.06905735284090042,0.06892530620098114,-0.19121300554844622
anchor_resnet50_unweighted_bce_seed42,resnet50,T2_2016,Pneumonia,0.8968580365180969,0.8594541544122412,0.0094016375721383,0.0035841768962086547,0.010793764175045259,0.00731185753169886,-61.87709993384192,0.018857760354876518,0.01860255002975464,-1.3533437710479945
anchor_resnet50_unweighted_bce_seed42,resnet50,T2_2016,Edema,0.8747686743736267,0.8795342805156595,0.001084071862718531,0.002049364149570465,0.002109846144650122,0.0021180327086727097,89.0432009213178,0.003240571590140462,0.003241111058741808,0.016647328606699065
anchor_resnet50_unweighted_bce_seed42,resnet50,T3_2017,Pleural Effusion,1.0537763833999634,0.8596792353691796,0.008625613867300631,0.007305496032785606,0.01204141411858734,0.012479361977844158,-15.30462474699385,0.028463082388043404,0.028521830216050148,0.20640009119821404
anchor_resnet50_unweighted_bce_seed42,resnet50,T3_2017,Cardiomegaly,1.0778716802597046,0.8856064165260783,0.01856822894858609,0.013435053788981908,0.013117758066162898,0.011300712528146118,-27.64493681016927,0.06857019662857056,0.06847087293863297,-0.14484965017032955
anchor_resnet50_unweighted_bce_seed42,resnet50,T3_2017,Pneumonia,0.8968580365180969,0.8846982397317686,0.008088350497883529,0.0040025375167914165,0.0089450591660146,0.006604494493553524,-50.514786447017144,0.019045982509851456,0.018873536959290504,-0.9054169322677602
anchor_resnet50_unweighted_bce_seed42,resnet50,T3_2017,Edema,0.8747686743736267,,0.002028851304203272,0.0010842665797099471,0.0020288513637117048,0.0010842665506294981,-46.557612306844845,3.790226037381217e-05,1.431272721674759e-05,-62.23780039610332
