run_id,architecture,temporal_bin,target,temperature,auroc,ece_raw_width,ece_calib_width,ece_raw_mass,ece_calib_mass,ece_delta_pct,brier_uncalibrated,brier_recalibrated,brier_delta_pct
anchor_densenet121_weighted_bce_seed123,densenet121,T1_2015,Pleural Effusion,1.0782818794250488,0.9413602315287709,0.19525761622786839,0.20340549647649467,0.19525762459837165,0.20340550064390298,4.1728872891276065,0.10086129605770111,0.10189767181873322,1.0275257224924126
anchor_densenet121_weighted_bce_seed123,densenet121,T1_2015,Cardiomegaly,1.0427923202514648,0.9033518719265997,0.18863025253332313,0.1917583153103818,0.18863026726398144,0.19175830880549755,1.6583038696330301,0.11775796115398407,0.11759670823812485,-0.1369358931481184
anchor_densenet121_weighted_bce_seed123,densenet121,T1_2015,Pneumonia,1.452322244644165,0.8294641880809186,0.3115618325068064,0.33875672598708934,0.31156182609906913,0.3387567300771766,8.728570268532113,0.18945524096488953,0.18383556604385376,-2.9662282723956013
anchor_densenet121_weighted_bce_seed123,densenet121,T1_2015,Edema,0.913871169090271,0.5836666666666667,0.07140298018914991,0.06661028327036722,0.07204622547850985,0.06781197407293049,-6.7121805085538515,0.03829052299261093,0.03848261386156082,0.5016668719488596
anchor_densenet121_weighted_bce_seed123,densenet121,T2_2016,Pleural Effusion,1.0782818794250488,0.8950405563711317,0.22134590050537753,0.22881530277601062,0.22134590077073552,0.22881528983606947,3.374538337316809,0.12504859268665314,0.12531638145446777,0.21414776612933306
anchor_densenet121_weighted_bce_seed123,densenet121,T2_2016,Cardiomegaly,1.0427923202514648,0.886713572582307,0.18095193916274427,0.1839071917323083,0.18095194357817568,0.18390717633932377,1.6331698810401454,0.12402278184890747,0.12387008965015411,-0.12311625047999358
anchor_densenet121_weighted_bce_seed123,densenet121,T2_2016,Pneumonia,1.452322244644165,0.8650172317738363,0.3143361471883031,0.34094364890945056,0.3143361339288111,0.3409436645468868,8.464664964290037,0.18969719111919403,0.18316113948822021,-3.4455184035207793
anchor_densenet121_weighted_bce_seed123,densenet121,T2_2016,Edema,0.913871169090271,0.8780535016065968,0.07360706426687248,0.06848696304182936,0.07360706763044897,0.06848696821404796,-6.95599162395541,0.0362795814871788,0.036280982196331024,0.00386087461542711
anchor_densenet121_weighted_bce_seed123,densenet121,T3_2017,Pleural Effusion,1.0782818794250488,0.8760602497060075,0.2180877803061739,0.22599179909391745,0.2180877895276437,0.22599179513617884,3.6242373491293645,0.118302121758461,0.11875610053539276,0.38374525341029564
anchor_densenet121_weighted_bce_seed123,densenet121,T3_2017,Cardiomegaly,1.0427923202514648,0.8933832689118103,0.18394364458195295,0.18678332266989603,0.18394363458973334,0.18678332452030702,1.5437761355641246,0.12611542642116547,0.12582111358642578,-0.23336783063859323
anchor_densenet121_weighted_bce_seed123,densenet121,T3_2017,Pneumonia,1.452322244644165,0.8676026823134955,0.3078877231341669,0.335507492677038,0.3078877165372987,0.33550750574002225,8.970727790544396,0.184382826089859,0.1790202260017395,-2.9084054094637004
anchor_densenet121_weighted_bce_seed123,densenet121,T3_2017,Edema,0.913871169090271,,0.07808845099948701,0.07295738857878718,0.0780884506230727,0.07295739581260637,-6.570833913370283,0.03617418557405472,0.0361769013106823,0.007507388444224016
