run_id,architecture,temporal_bin,target,temperature,auroc,ece_raw_width,ece_calib_width,ece_raw_mass,ece_calib_mass,ece_delta_pct,brier_uncalibrated,brier_recalibrated,brier_delta_pct
anchor_resnet50_weighted_bce_seed42,resnet50,T1_2015,Pleural Effusion,0.6506252884864807,0.8356259221427761,0.30079601141621676,0.25074874674341285,0.3007959967727925,0.2507487526376588,-16.638274037335098,0.1442212015390396,0.12195413559675217,-15.43952324947169
anchor_resnet50_weighted_bce_seed42,resnet50,T1_2015,Cardiomegaly,0.6934108734130859,0.7759304645645788,0.2851540222327845,0.24163869655373377,0.28515403136856826,0.2416386846899035,-15.260288225402327,0.1527729481458664,0.1331527829170227,-12.842695953023378
anchor_resnet50_weighted_bce_seed42,resnet50,T1_2015,Pneumonia,1.4041743278503418,0.8120010934937123,0.4467025689102666,0.4549428657878899,0.4467025525459526,0.45494288805636274,1.8446943114129695,0.23376750946044922,0.23582084476947784,0.8783664221635669
anchor_resnet50_weighted_bce_seed42,resnet50,T1_2015,Edema,0.7938541769981384,0.5542666666666667,0.2616815677724537,0.24411710056596736,0.26168158373107986,0.24411709710417592,-6.712153001834508,0.1123221293091774,0.10606033354997635,-5.574854926374178
anchor_resnet50_weighted_bce_seed42,resnet50,T2_2016,Pleural Effusion,0.6506252884864807,0.8130032474754214,0.31557740650067573,0.2676150504072672,0.31557742492250257,0.26761505003165476,-15.198285778835007,0.1489228457212448,0.12774711847305298,-14.219260413428279
anchor_resnet50_weighted_bce_seed42,resnet50,T2_2016,Cardiomegaly,0.6934108734130859,0.742912930478653,0.26620011953092737,0.22535692112380648,0.26620011803782134,0.22535691620907689,-15.343042850277794,0.16220726072788239,0.145035520195961,-10.58629586299997
anchor_resnet50_weighted_bce_seed42,resnet50,T2_2016,Pneumonia,1.4041743278503418,0.8025212805928768,0.45200158102129046,0.46040123992615667,0.45200158048309946,0.46040122124644667,1.8583251160067444,0.23470532894134521,0.23651562631130219,0.7713064625002095
anchor_resnet50_weighted_bce_seed42,resnet50,T2_2016,Edema,0.7938541769981384,0.808243970423135,0.27118549096029687,0.2545965061111201,0.2711855038471255,0.25459650138357626,-6.117209586115166,0.11805959045886993,0.11220065504312515,-4.962693325440546
anchor_resnet50_weighted_bce_seed42,resnet50,T3_2017,Pleural Effusion,0.6506252884864807,0.76979758300598,0.3239149487591142,0.2758558880696792,0.32391495367723144,0.27585590108984404,-14.836938175760167,0.14857831597328186,0.12724627554416656,-14.357438559844315
anchor_resnet50_weighted_bce_seed42,resnet50,T3_2017,Cardiomegaly,0.6934108734130859,0.7274844996832311,0.2635804041180215,0.22238117557061815,0.2635803794723818,0.22238115788925264,-15.630611344292458,0.16199077665805817,0.14511224627494812,-10.419439138030969
anchor_resnet50_weighted_bce_seed42,resnet50,T3_2017,Pneumonia,1.4041743278503418,0.7774937133277451,0.45383234152016777,0.46169166988119703,0.45383234429731356,0.4616916725788211,1.7317691230870556,0.23876091837882996,0.2395939826965332,0.348911506690331
anchor_resnet50_weighted_bce_seed42,resnet50,T3_2017,Edema,0.7938541769981384,,0.27246133812469214,0.2557668503120003,0.2724613515692281,0.25576685314262265,-6.127286875854509,0.11692926287651062,0.11109673976898193,-4.988078231270844
