run_id,architecture,temporal_bin,target,temperature,auroc,ece_raw_width,ece_calib_width,ece_raw_mass,ece_calib_mass,ece_delta_pct,brier_uncalibrated,brier_recalibrated,brier_delta_pct
anchor_densenet121_unweighted_bce_seed2026,densenet121,T1_2015,Pleural Effusion,0.9966672658920288,0.9318777664283282,0.015066015698162403,0.015248965668259559,0.016815836666381864,0.016902223060020566,1.2143221788854879,0.03401370346546173,0.03402503579854965,0.033316963262845646
anchor_densenet121_unweighted_bce_seed2026,densenet121,T1_2015,Cardiomegaly,1.0405384302139282,0.9153528616989521,0.010118547719945421,0.013164494660974914,0.012912169474059595,0.012769214090499125,30.102609834269007,0.05208578705787659,0.05205260589718819,-0.06370482729104215
anchor_densenet121_unweighted_bce_seed2026,densenet121,T1_2015,Pneumonia,1.0531302690505981,0.8586604702022963,0.011135718961181382,0.008491563893747557,0.013679476623869976,0.012905993446075278,-23.744807826519608,0.023010650649666786,0.022872287780046463,-0.6012992493209957
anchor_densenet121_unweighted_bce_seed2026,densenet121,T1_2015,Edema,0.9929161667823792,0.5612666666666667,0.0006138943135738373,0.0006784017896279693,0.002350910000717183,0.0023363270582343752,10.507912294967566,0.0021244871895760298,0.0021245023235678673,0.0007123597596520089
anchor_densenet121_unweighted_bce_seed2026,densenet121,T2_2016,Pleural Effusion,0.9966672658920288,0.9005108471610541,0.013578367922459743,0.013771606177084122,0.00639909401289317,0.006425908118854775,1.423133146250566,0.03560265153646469,0.035614121705293655,0.03221717578314733
anchor_densenet121_unweighted_bce_seed2026,densenet121,T2_2016,Cardiomegaly,1.0405384302139282,0.9050298119553586,0.017941583372168533,0.014477177976007175,0.019047948673318094,0.01698366122635699,-19.30936263705374,0.06588557362556458,0.0657147467136383,-0.2592781735453938
anchor_densenet121_unweighted_bce_seed2026,densenet121,T2_2016,Pneumonia,1.0531302690505981,0.8987876216265239,0.0063514171727889306,0.003962988207915133,0.008020912220978145,0.0073460731473159215,-37.604662076149374,0.018028290942311287,0.017961829900741577,-0.3686485967104614
anchor_densenet121_unweighted_bce_seed2026,densenet121,T2_2016,Edema,0.9929161667823792,0.8982230653091247,0.0016590056475251913,0.0017267268849536777,0.002823447034433685,0.0028344731247540752,4.082037787484869,0.0032373371068388224,0.003238007193431258,0.02069869680918585
anchor_densenet121_unweighted_bce_seed2026,densenet121,T3_2017,Pleural Effusion,0.9966672658920288,0.8681011834763681,0.006586336217245641,0.006749650435935101,0.008503673371456699,0.008522101354705741,2.4795912826593747,0.027801770716905594,0.02780238725244999,0.0022176125063161755
anchor_densenet121_unweighted_bce_seed2026,densenet121,T3_2017,Cardiomegaly,1.0405384302139282,0.9080267082381248,0.015850240468660792,0.012418189752779668,0.01553038231629346,0.014057753017047585,-21.652988310600076,0.06557001173496246,0.06539113819599152,-0.2727977839838794
anchor_densenet121_unweighted_bce_seed2026,densenet121,T3_2017,Pneumonia,1.0531302690505981,0.8813285834031852,0.005787278859675762,0.0037899150800614428,0.008555842706974143,0.0076042103027918785,-34.5130039184983,0.018313579261302948,0.018246959894895554,-0.36377032286726607
anchor_densenet121_unweighted_bce_seed2026,densenet121,T3_2017,Edema,0.9929161667823792,,0.0015255825128406286,0.0014603502349928021,0.00152558247988974,0.001460350236187541,-4.275893129265374,4.5684600991080515e-06,4.225514658173779e-06,-7.506806089895133
