run_id,architecture,temporal_bin,target,temperature,auroc,ece_raw_width,ece_calib_width,ece_raw_mass,ece_calib_mass,ece_delta_pct,brier_uncalibrated,brier_recalibrated,brier_delta_pct
anchor_resnet50_weighted_bce_seed2026,resnet50,T1_2015,Pleural Effusion,0.8144305944442749,0.8661729656111679,0.27904024676971456,0.26101946298423573,0.2790402399297723,0.261019448556914,-6.458130679747774,0.14453205466270447,0.1429215371608734,-1.1142977975297808
anchor_resnet50_weighted_bce_seed2026,resnet50,T1_2015,Cardiomegaly,0.7003719806671143,0.8276421423072693,0.22610888774682705,0.19036573380977315,0.22610888321263922,0.19036574417278132,-15.807938508403671,0.12821608781814575,0.12405392527580261,-3.246209280887207
anchor_resnet50_weighted_bce_seed2026,resnet50,T1_2015,Pneumonia,0.6419292688369751,0.8445489338436304,0.2942973550264349,0.250481639868278,0.2942973714859134,0.250481656069276,-14.888246329710036,0.13944768905639648,0.13199792802333832,-5.3423338052201625
anchor_resnet50_weighted_bce_seed2026,resnet50,T1_2015,Edema,0.7650799751281738,0.4613333333333334,0.16170433785383723,0.14759714970441493,0.16359483786489856,0.14969389832419,-8.724062901870717,0.07501883059740067,0.07484664022922516,-0.22952952852543243
anchor_resnet50_weighted_bce_seed2026,resnet50,T2_2016,Pleural Effusion,0.8144305944442749,0.8281952044130076,0.3087111964601307,0.29325670936942133,0.3087111953435714,0.29325670551472227,-5.006131059682915,0.16507488489151,0.16599877178668976,0.5596774432324715
anchor_resnet50_weighted_bce_seed2026,resnet50,T2_2016,Cardiomegaly,0.7003719806671143,0.7900789667847623,0.2231978497313532,0.19229316578186154,0.22319783311844588,0.19229317469284563,-13.846317958120725,0.147262841463089,0.1461752951145172,-0.738506970099696
anchor_resnet50_weighted_bce_seed2026,resnet50,T2_2016,Pneumonia,0.6419292688369751,0.8338235103584987,0.3057166430636669,0.26161771222242647,0.30571664831570017,0.26161771672393574,-14.424772691245547,0.14279428124427795,0.13461914658546448,-5.7251134902442535
anchor_resnet50_weighted_bce_seed2026,resnet50,T2_2016,Edema,0.7650799751281738,0.8034435368355852,0.1840914662713421,0.1706096469881333,0.1840914625115389,0.17060964166823486,-7.323435222867546,0.0880294069647789,0.08877520263195038,0.8472119634633863
anchor_resnet50_weighted_bce_seed2026,resnet50,T3_2017,Pleural Effusion,0.8144305944442749,0.8184302049190582,0.31496592921209454,0.2992542724267309,0.3149659206420917,0.29925426881766476,-4.988367098837402,0.16452883183956146,0.16552075743675232,0.6028886159953549
anchor_resnet50_weighted_bce_seed2026,resnet50,T3_2017,Cardiomegaly,0.7003719806671143,0.7861525757931678,0.21983670726363438,0.189109983025134,0.21983673121345845,0.1891099776344738,-13.977067169975413,0.14646129310131073,0.14561627805233002,-0.5769545188954437
anchor_resnet50_weighted_bce_seed2026,resnet50,T3_2017,Pneumonia,0.6419292688369751,0.8105699916177703,0.30798020971746276,0.26517669229549534,0.3079801928741347,0.26517669419943063,-13.8981389295224,0.14537551999092102,0.13785140216350555,-5.1756429334769445
anchor_resnet50_weighted_bce_seed2026,resnet50,T3_2017,Edema,0.7650799751281738,,0.18594028687177988,0.17281852449192583,0.18594028189612405,0.17281852996922847,-7.05697651682258,0.08643980324268341,0.08693339675664902,0.571025725937647
