run_id,architecture,temporal_bin,target,temperature,auroc,ece_raw_width,ece_calib_width,ece_raw_mass,ece_calib_mass,ece_delta_pct,brier_uncalibrated,brier_recalibrated,brier_delta_pct
anchor_densenet121_unweighted_bce_seed123,densenet121,T1_2015,Pleural Effusion,0.952049970626831,0.9392889569855862,0.0223327141657606,0.021111112228729,0.0318619590686329,0.0323258042248771,-5.47001106970018,0.0398082137107849,0.0402578860521316,1.1295968832304442
anchor_densenet121_unweighted_bce_seed123,densenet121,T1_2015,Cardiomegaly,0.962379276752472,0.8942062968374416,0.0149809871822548,0.0158524695087963,0.0146967262798397,0.0139223962007144,5.817255671734737,0.0545411370694637,0.0544543266296386,-0.1591650715211455
anchor_densenet121_unweighted_bce_seed123,densenet121,T1_2015,Pneumonia,1.007434368133545,0.8333132859486058,0.0102423415591166,0.0098054772703856,0.0153902586670458,0.0152595101153362,-4.265277487667129,0.0243697948753833,0.0243431758135557,-0.1092297328056227
anchor_densenet121_unweighted_bce_seed123,densenet121,T1_2015,Edema,0.7804783582687378,0.4867333333333333,0.0039845616556704,0.0006443267920985,0.0043993636057724,0.0023915854279207,-83.82941844602544,0.002142323879525,0.0021248038392513,-0.8178053953984971
anchor_densenet121_unweighted_bce_seed123,densenet121,T2_2016,Pleural Effusion,0.952049970626831,0.8775182763171553,0.0059482699074645,0.0100746060620431,0.0136816676439549,0.0141983584397836,69.37035841968907,0.0364715419709682,0.0366392433643341,0.4598143766428964
anchor_densenet121_unweighted_bce_seed123,densenet121,T2_2016,Cardiomegaly,0.962379276752472,0.880342721163497,0.0167178394170611,0.0155012014947769,0.0183693836714382,0.0186100228352248,-7.277483004427595,0.0700280964374542,0.0701168403029441,0.1267260856779414
anchor_densenet121_unweighted_bce_seed123,densenet121,T2_2016,Pneumonia,1.007434368133545,0.8657298239249576,0.0039204147478258,0.0034876669020559,0.0101252389030639,0.0101283434700199,-11.03831797413534,0.018529899418354,0.0185168515890836,-0.0704150032106426
anchor_densenet121_unweighted_bce_seed123,densenet121,T2_2016,Edema,0.7804783582687378,0.7850063876737253,0.002937733894214,0.0017506958683952,0.0031080780622549,0.0028861510880786,-40.40658781779645,0.0032513870391994,0.0032502580434083,-0.0347235126875447
anchor_densenet121_unweighted_bce_seed123,densenet121,T3_2017,Pleural Effusion,0.952049970626831,0.8643505892361198,0.0090859158542649,0.0041830997787146,0.0113282986725061,0.0115011958372878,-53.9606150242837,0.0288795642554759,0.028950298205018,0.2449273434886864
anchor_densenet121_unweighted_bce_seed123,densenet121,T3_2017,Cardiomegaly,0.962379276752472,0.8824930061716532,0.016886816983232,0.0162600645878044,0.0181425166100704,0.0199024580382361,-3.711489240689157,0.0708560571074485,0.071007065474987,0.2131199133892785
