auroc,auprc,prevalence,brier_score,log_loss,ece,ece_equal_width,ece_equal_mass,calibration_slope,calibration_intercept,intercept_in_the_large,sensitivity_th0.50,specificity_th0.50,ppv_th0.50,npv_th0.50,accuracy_th0.50,true_positives,false_positives,true_negatives,false_negatives,run_id,architecture,loss_type,seed,temporal_bin,target,sample_count
0.9325473839518783,0.4857595590283572,0.05268760025501251,0.07286331802606583,0.2590010166168213,0.12670911283704625,0.12670911283704625,0.12670912170716267,0.7876302599906921,-2.3554110527038574,-2.5068307917950587,0.7474747474747475,0.9146067415730337,0.3274336283185841,0.984875983061101,0.9058009579563597,74.0,152.0,1628.0,25.0,anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,T1_2015,Pleural Effusion,1879
0.9067866176493692,0.48118900230471023,0.07823310047388077,0.10679415613412857,0.34031468629837036,0.16117964549155678,0.16117964549155678,0.16117963799934176,0.8503652215003967,-2.1462743282318115,-2.2724684792648833,0.8299319727891157,0.8556581986143187,0.3279569892473118,0.9834107498341075,0.8536455561468866,122.0,250.0,1482.0,25.0,anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,T1_2015,Cardiomegaly,1879
0.8304920721705851,0.23966962729603491,0.02660989947617054,0.08474759757518768,0.2847238779067993,0.13786340806238698,0.13786340806238698,0.13933976231011036,0.5671417713165283,-2.9025766849517822,-3.3010617811005325,0.58,0.8928376161837069,0.1288888888888889,0.9873035066505441,0.8845130388504524,29.0,196.0,1633.0,21.0,anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,T1_2015,Pneumonia,1879
0.6368,0.006358300892021346,0.002128791995346546,0.012389269657433033,0.05253338813781738,0.025343767258756464,0.025343767258756464,0.026844949303779744,0.2436501681804657,-4.979618072509766,-4.044262677916852,0.0,0.9866666666666667,0.0,0.9978425026968716,0.9845662586482171,0.0,25.0,1850.0,4.0,anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,T1_2015,Edema,1879
0.892902264335602,0.3379939561643522,0.04439428076148033,0.08744574338197708,0.3059898614883423,0.1455938603419737,0.1455938603419737,0.1455938552679358,0.6564277410507202,-2.5877037048339844,-2.9076382335999957,0.7231638418079096,0.8937007874015748,0.2401500938086304,0.9858135495078171,0.8861299222473037,128.0,405.0,3405.0,49.0,anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,T2_2016,Pleural Effusion,3987
0.9018033408001702,0.5605254220477547,0.10584399104118347,0.11190066486597061,0.3523640036582947,0.15634962594580884,0.15634962594580884,0.15634961195669905,0.8879368901252747,-1.845485806465149,-1.9221686894451204,0.7985781990521327,0.8434782608695652,0.376536312849162,0.972509702457956,0.8387258590418861,337.0,558.0,3007.0,85.0,anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,T2_2016,Cardiomegaly,3987
0.8698822927328558,0.15085721311615383,0.019814396277070045,0.07957121729850769,0.2676126956939697,0.140064814720599,0.140064814720599,0.1400648148462703,0.6361451148986816,-3.197866439819336,-3.5750046359755956,0.7341772151898734,0.8976458546571137,0.12663755458515283,0.9940493057523377,0.8944068221720592,58.0,400.0,3508.0,21.0,anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,T2_2016,Pneumonia,3987
0.886522008439472,0.07205459635042065,0.003260596888139844,0.011314090341329575,0.0462515652179718,0.025116034768706785,0.025116034768706785,0.025116036111673005,0.6301659345626831,-3.3905742168426514,-3.1245496930142465,0.38461538461538464,0.9866633115249119,0.08620689655172414,0.9979638584881649,0.9847002758966642,5.0,53.0,3921.0,8.0,anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,T2_2016,Edema,3987
0.8779418019866391,0.33400126289769033,0.03489326685667038,0.0837782472372055,0.29260265827178955,0.14867296420368067,0.14867296420368067,0.14867297152503833,0.6795979738235474,-2.810530662536621,-3.1251977559293955,0.7294117647058823,0.8970650786899191,0.20394736842105263,0.9892120075046904,0.8912151067323482,62.0,242.0,2109.0,23.0,anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,T3_2017,Pleural Effusion,2436
0.9022207629501497,0.5125857116567695,0.10591132938861847,0.11152563989162445,0.35913562774658203,0.15604209090385748,0.15604209090385748,0.1560420893088338,0.8388700485229492,-1.8409384489059448,-1.953124018557187,0.7906976744186046,0.8516988062442608,0.3870967741935484,0.9717129387113672,0.8452380952380952,204.0,323.0,1855.0,54.0,anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,T3_2017,Cardiomegaly,2436
0.874316848281643,0.21450039818932312,0.020525451749563217,0.08260108530521393,0.27565309405326843,0.14178500443770378,0.14178500443770378,0.1420185345397843,0.6048011183738708,-3.212197780609131,-3.651225594558765,0.64,0.8918692372170998,0.1103448275862069,0.9916123019571296,0.8866995073891626,32.0,258.0,2128.0,18.0,anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,T3_2017,Pneumonia,2436
,,0.0,0.007845086045563221,,0.02636040417379616,0.02636040417379616,0.026360402563001886,,,,,0.9889162561576355,0.0,1.0,0.9889162561576355,0.0,27.0,2409.0,0.0,anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,T3_2017,Edema,2436
