run_id,architecture,loss_type,seed,target,metric,point_tdi,point_slope,point_r2,point_p_val,bootstrap_tdi_mean,bootstrap_ci_lower,bootstrap_ci_upper,n_valid_bootstraps
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Cardiomegaly,auroc,0.00228292734960972,-0.00228292734960972,0.6819541691218474,0.38144213661140197,0.002536110985224735,-0.01498633908790659,0.020045463649526064,2000
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Cardiomegaly,auprc,-0.01569835467602962,0.01569835467602962,0.15437392970621386,0.7429406030681383,-0.014327738972613954,-0.08289401070167028,0.05179026939401183,2000
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Cardiomegaly,brier_score,0.002365745017947056,0.002365745017947056,0.6908996355983453,0.3753045651670731,0.0023345111369699944,-0.006275393163411532,0.011293802626494468,2000
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Cardiomegaly,ece_equal_mass,-0.0025687766214000235,-0.0025687766214000235,0.7947240237266128,0.2993452791564212,-0.0026713105482335407,-0.014462797547014744,0.008706245290400103,2000
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Cardiomegaly,sensitivity_th0.50,0.019617149185255534,-0.019617149185255534,0.8934039201894071,0.211732267124362,0.02035405950487294,-0.02616422635243732,0.06633795372015362,2000
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Cardiomegaly,specificity_th0.50,0.0019796961850289674,-0.0019796961850289674,0.101531392180975,0.793547863006068,0.0017946255147765196,-0.013347671092598032,0.017083463633356808,2000
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Edema,auroc,-0.249722008439472,0.249722008439472,1.0,0.0,-0.25203188299933027,-0.6083181551557181,0.1207579182964158,1733
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Edema,auprc,-0.0656962954583993,0.0656962954583993,1.0,0.0,-0.09008616350304229,-0.25890706910533506,0.002766731203822742,1733
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Edema,brier_score,-0.0010751793668339338,-0.0010751793668339338,1.0,0.0,-0.0014286727557767075,-0.00856397086208735,0.005141843525308749,1733
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Edema,ece_equal_mass,-0.0017289140586952828,-0.0017289140586952828,1.0,0.0,-0.001935409992577071,-0.01146482508728127,0.006773212225860456,1733
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Edema,sensitivity_th0.50,-0.38461538461538464,0.38461538461538464,1.0,0.0,-0.3807436698298523,-0.7142857142857143,-0.0,1733
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Edema,specificity_th0.50,3.3551417547572626e-06,-3.3551417547572626e-06,1.0,0.0,-7.593787141193183e-05,-0.009555820835719236,0.00869528203392355,1733
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Pleural Effusion,auroc,0.027302790982619618,-0.027302790982619618,0.936226562438538,0.16252793320538567,0.02670802862647713,-0.0016258092565212615,0.057647591455222115,2000
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Pleural Effusion,auprc,0.07587914806533344,-0.07587914806533344,0.7697181488337359,0.3186373698470001,0.0752068224250257,-0.011729071789276936,0.16775020303762572,2000
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Pleural Effusion,brier_score,0.005457461703396331,0.005457461703396331,0.5176303420541568,0.4887738485593873,0.005207346596095927,-0.0031453186001589827,0.013695367300923758,2000
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Pleural Effusion,ece_equal_mass,0.010981920909237108,0.010981920909237108,0.8527928336687912,0.25068400741276353,0.01080560451430838,0.0004613182709073259,0.021206900138023645,2000
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Pleural Effusion,sensitivity_th0.50,0.0090314913844326,-0.0090314913844326,0.5117564358843496,0.4925149306622109,0.0082870721439222,-0.07823715142286092,0.09108349101689925,2000
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Pleural Effusion,specificity_th0.50,0.00877083144155727,-0.00877083144155727,0.6104650845073563,0.42909071022541406,0.008501698386400776,-0.004539368749414069,0.02124740516869871,2000
anchor_densenet121_weighted_bce_seed42,densenet121,weighted_bce,42,Pneumonia,auroc,-0.021912388055528975,0.021912388055528975,0.8250364417617982,0.2747383488668497,-0.021901942092671545,-0.07804731156497118,0.03145417553462935,2000
