run_id,architecture,loss_type,seed,target,metric,point_tdi,point_slope,point_r2,point_p_val,bootstrap_tdi_mean,bootstrap_ci_lower,bootstrap_ci_upper,n_valid_bootstraps
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Cardiomegaly,auroc,0.001201087218512531,-0.001201087218512531,0.22451417702633963,0.6857427639200082,0.001466774287626023,-0.017143998471652235,0.01971330363625541,2000
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Cardiomegaly,auprc,-0.041353033486219465,0.041353033486219465,0.4927502099685823,0.5046155214153434,-0.03927759785659588,-0.1013430406642588,0.026270004074411057,2000
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Cardiomegaly,brier_score,0.0023212948496962454,0.0023212948496962454,0.7099350219527906,0.36207564949115256,0.002299484066252533,-0.007228598257244123,0.012101753271135636,2000
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Cardiomegaly,ece_equal_mass,-0.0028482945424896516,-0.0028482945424896516,0.7100014618458723,0.3620290440295235,-0.002884845424972218,-0.01581201940581291,0.00982126807235435,2000
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Cardiomegaly,sensitivity_th0.50,0.009492168960607505,-0.009492168960607505,0.3954005099420153,0.567085636519162,0.010242840796736923,-0.03407041496655604,0.05377529816081967,2000
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Cardiomegaly,specificity_th0.50,0.00543912778848743,-0.00543912778848743,0.7227748854807907,0.3530082315696969,0.005270246856854501,-0.012316179125979378,0.023283291078915653,2000
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Edema,auroc,-0.24981078807118062,0.24981078807118062,1.0,0.0,-0.25236273275651744,-0.6324100367190697,0.13125779838973525,1733
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Edema,auprc,-0.018729203127717857,0.018729203127717857,1.0,0.0,-0.021179917338812602,-0.09956634913714238,0.0399997972140142,1733
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Edema,brier_score,-0.0018971573734474882,-0.0018971573734474882,1.0,0.0,-0.002197051939849034,-0.010985683078248487,0.006224682422850375,1733
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Edema,ece_equal_mass,-0.0017098367095565586,-0.0017098367095565586,1.0,0.0,-0.0018231295351893468,-0.014011632189136066,0.009724639240650305,1733
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Edema,sensitivity_th0.50,-0.23076923076923078,0.23076923076923078,1.0,0.0,-0.2350907396321387,-0.6,-0.0,1733
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Edema,specificity_th0.50,-0.004995940278476829,0.004995940278476829,1.0,0.0,-0.005143099495560262,-0.018502775121845193,0.007653437601426677,1733
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Pleural Effusion,auroc,0.032903740218809485,-0.032903740218809485,0.9972060865334762,0.033665807525405926,0.032266743696927766,0.0019274493038700569,0.06675514603255034,2000
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Pleural Effusion,auprc,0.12729981840212484,-0.12729981840212484,0.8955244042972306,0.20953537455243437,0.12466993551224058,0.04159256984499337,0.20438474815066987,2000
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Pleural Effusion,brier_score,0.008311707700303761,0.008311707700303761,0.48570304286043964,0.5091029663362001,0.008092103340027216,-0.0004942677050888618,0.017039217135800252,2000
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Pleural Effusion,ece_equal_mass,0.011016347281547448,0.011016347281547448,0.6548100276561358,0.39979814022954074,0.010916808404055693,2.4615831772398235e-05,0.02211769819106004,2000
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Pleural Effusion,sensitivity_th0.50,0.03767082590612003,-0.03767082590612003,0.991619869060683,0.058359823775843034,0.03719533498560676,-0.040745874715160744,0.11432017543859649,2000
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Pleural Effusion,specificity_th0.50,0.010054530943084228,-0.010054530943084228,0.2796952979281285,0.6452376110062852,0.009759694909798718,-0.0044158692045448795,0.025355938508705624,2000
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Pneumonia,auroc,-0.01678928637390431,0.01678928637390431,0.9516560013277908,0.1411283936300123,-0.01660825463016025,-0.06981147368159746,0.03071015248172021,2000
anchor_resnet50_weighted_bce_seed123,resnet50,weighted_bce,123,Pneumonia,auprc,0.004835790667412465,-0.004835790667412465,0.02418508249812825,0.9005922558894088,0.00951647190026589,-0.08282391909805392,0.10503952686107518,2000
