run_id,architecture,loss_type,seed,target,metric,point_tdi,point_slope,point_r2,point_p_val,bootstrap_tdi_mean,bootstrap_ci_lower,bootstrap_ci_upper,n_valid_bootstraps
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Cardiomegaly,auroc,0.004984301507394706,-0.004984301507394706,0.35432087788437333,0.5941071646096437,0.00530122114246513,-0.013130338393319077,0.023982854617365316,2000
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Cardiomegaly,auprc,-0.03490692052060876,0.03490692052060876,0.7783623091041902,0.31205786365761,-0.03300146850925982,-0.10011585921132748,0.033805906365406264,2000
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Cardiomegaly,brier_score,0.004178727091882897,0.004178727091882897,0.9232988866847419,0.17864705370047299,0.0041903095057296905,-0.004661382649874193,0.012654348605518596,2000
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Cardiomegaly,ece_equal_mass,-0.0023433134479135947,-0.0023433134479135947,0.3665989188509598,0.5859670284407218,-0.002353166472279064,-0.014121931704575662,0.01002471804669711,2000
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Cardiomegaly,sensitivity_th0.50,0.02835785476981495,-0.02835785476981495,0.7175079427640337,0.35674275164839436,0.028886679382106473,-0.019049929049929033,0.07538573965445661,2000
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Cardiomegaly,specificity_th0.50,0.005910988957388285,-0.005910988957388285,0.880705007241655,0.2245074454408348,0.005810550173525884,-0.011360671948620187,0.022233342198330973,2000
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Edema,auroc,-0.2943868349399301,0.2943868349399301,1.0,0.0,-0.29699837018282066,-0.7033086354629259,0.11489714107811301,1733
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Edema,auprc,-0.09511216812646431,0.09511216812646431,1.0,0.0,-0.09816722732918094,-0.33256361052389977,0.014783353189643897,1733
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Edema,brier_score,-0.0020109415203297676,-0.0020109415203297676,1.0,0.0,-0.00235651389963784,-0.015815642803645315,0.010042348424882693,1733
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Edema,ece_equal_mass,0.0015608356992354855,0.0015608356992354855,1.0,0.0,0.0008888157546645151,-0.01627439594429944,0.01669964188420679,1733
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Edema,sensitivity_th0.50,-0.13461538461538464,0.13461538461538464,1.0,0.0,-0.1365364101369174,-0.6666666666666666,0.35714285714285715,1733
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Edema,specificity_th0.50,-0.0014173460828720286,0.0014173460828720286,1.0,0.0,-0.0016549908064448261,-0.020685134789510715,0.016399858633125885,1733
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Pleural Effusion,auroc,0.03264999091138171,-0.03264999091138171,0.944796350610393,0.15098827527778838,0.03210032767781287,0.004176418137046642,0.0636120033429849,2000
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Pleural Effusion,auprc,0.10768044511110142,-0.10768044511110142,0.8182351138713976,0.2803938111028153,0.10439859699102651,0.00924742651949484,0.19374745193632112,2000
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Pleural Effusion,brier_score,0.008720416375716876,0.008720416375716876,0.4881383217151244,0.5075520874254447,0.008539837505977439,-0.0007882235757632611,0.017700109337860974,2000
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Pleural Effusion,ece_equal_mass,0.011415083937394224,0.011415083937394224,0.6448412038107655,0.4064503156174636,0.011305539221042086,0.0005610331967679166,0.022113926288510118,2000
anchor_densenet121_weighted_bce_seed123,densenet121,weighted_bce,123,Pleural Effusion,sensitivity_th0.50,0.035175282234105765,-0.035175282234105765,0.8924442324140184,0.21272020111383616,0.03429902655052402,-0.037012350867254386,0.10569182709636875,2000
