auroc,auprc,prevalence,brier_score,log_loss,ece,ece_equal_width,ece_equal_mass,calibration_slope,calibration_intercept,intercept_in_the_large,sensitivity_th0.50,specificity_th0.50,ppv_th0.50,npv_th0.50,accuracy_th0.50,true_positives,false_positives,true_negatives,false_negatives,run_id,architecture,loss_type,seed,temporal_bin,target,sample_count
0.9164056293269777,0.40995431185322956,0.05268760025501251,0.039693769067525864,0.14073637127876282,0.022763259066025932,0.022763259066025932,0.02183102283868671,1.6284812688827515,1.3745310306549072,0.06333131015720071,0.0,1.0,,0.9473124002128792,0.9473124002128792,0.0,0.0,1780.0,99.0,anchor_resnet50_unweighted_bce_seed123,resnet50,unweighted_bce,123,T1_2015,Pleural Effusion,1879
0.8695935649086424,0.33212898821814646,0.07823310047388077,0.0614716112613678,0.21770291030406952,0.05103658822212941,0.05103658822212941,0.04520056330801611,1.364839792251587,-0.13952571153640747,-0.57828586309104,0.047619047619047616,0.9872979214780601,0.2413793103448276,0.9243243243243243,0.9137839276210751,7.0,22.0,1710.0,140.0,anchor_resnet50_unweighted_bce_seed123,resnet50,unweighted_bce,123,T1_2015,Cardiomegaly,1879
0.8270913067249863,0.14170405977935957,0.02660989947617054,0.024885429069399834,0.1061336100101471,0.011114153651170683,0.011114153651170683,0.013485184940546673,1.4050947427749634,2.027318239212036,0.5666990696923837,0.0,1.0,,0.9733901011176157,0.9733901011176157,0.0,0.0,1829.0,50.0,anchor_resnet50_unweighted_bce_seed123,resnet50,unweighted_bce,123,T1_2015,Pneumonia,1879
0.5302666666666667,0.0036650389925380455,0.002128791995346546,0.0021359678357839584,0.016428207978606224,0.0001855518203228712,0.0001855518203228712,0.002910123752112433,0.10900027304887772,-5.418463230133057,-0.08416233960310748,0.0,1.0,,0.9978712080894092,0.9978712080894092,0.0,0.0,1875.0,4.0,anchor_resnet50_unweighted_bce_seed123,resnet50,unweighted_bce,123,T1_2015,Edema,1879
0.8426264513545976,0.2453958936950956,0.04439428076148033,0.037789564579725266,0.14536865055561066,0.009550742074335192,0.009550742074335192,0.00985379467300411,1.133704423904419,0.08673397451639175,-0.20441898206357803,0.0,1.0,,0.9556057185854026,0.9556057185854026,0.0,0.0,3810.0,177.0,anchor_resnet50_unweighted_bce_seed123,resnet50,unweighted_bce,123,T2_2016,Pleural Effusion,3987
0.8411125808445723,0.4023942547822925,0.10584399104118347,0.07744739949703217,0.26613950729370117,0.028614641545872534,0.028614641545872534,0.030329610077430198,1.138253092765808,-0.1407173126935959,-0.31136077976038945,0.11848341232227488,0.9890603085553997,0.5617977528089888,0.9045664443304259,0.8969149736644093,50.0,39.0,3526.0,372.0,anchor_resnet50_unweighted_bce_seed123,resnet50,unweighted_bce,123,T2_2016,Cardiomegaly,3987
0.8574702330824147,0.09577834299866259,0.019814396277070045,0.01873399317264557,0.08232332020998001,0.005014165902357518,0.005014165902357518,0.00919586106978781,1.449169397354126,1.8878788948059082,0.2728190978136542,0.0,1.0,,0.9801856032104339,0.9801856032104339,0.0,0.0,3908.0,79.0,anchor_resnet50_unweighted_bce_seed123,resnet50,unweighted_bce,123,T2_2016,Pneumonia,3987
0.9208509155665673,0.0314367627470839,0.003260596888139844,0.0032160442788153887,0.01808956079185009,0.0008159955032169819,0.0008159955032169819,0.002061593716924474,1.5453206300735474,3.055238723754883,0.29066125783265695,0.0,1.0,,0.9967394030599448,0.9967394030599448,0.0,0.0,3974.0,13.0,anchor_resnet50_unweighted_bce_seed123,resnet50,unweighted_bce,123,T2_2016,Edema,3987
0.8424099882402982,0.29056217256657607,0.03489326685667038,0.029313987120985985,0.12075189501047134,0.01786782805332287,0.01786782805332287,0.016688684167490267,1.2503572702407837,0.10500843077898026,-0.42874962440474146,0.0,1.0,,0.9651067323481116,0.9651067323481116,0.0,0.0,2351.0,85.0,anchor_resnet50_unweighted_bce_seed123,resnet50,unweighted_bce,123,T3_2017,Pleural Effusion,2436
0.8564165260782597,0.38585500634446945,0.10591132938861847,0.07701538503170013,0.2576325237751007,0.02841936803785304,0.02841936803785304,0.026852786477902915,1.2595402002334595,0.011408253572881222,-0.30250530958650634,0.11627906976744186,0.9857667584940312,0.4918032786885246,0.904,0.8936781609195402,30.0,31.0,2147.0,228.0,anchor_resnet50_unweighted_bce_seed123,resnet50,unweighted_bce,123,T3_2017,Cardiomegaly,2436
0.8609513830678961,0.1205773998388245,0.020525451749563217,0.019362905994057655,0.08472610265016556,0.005479338071928383,0.005479338071928383,0.010695525954671707,1.4917116165161133,2.09591007232666,0.322974827043879,0.0,1.0,,0.9794745484400657,0.9794745484400657,0.0,0.0,2386.0,50.0,anchor_resnet50_unweighted_bce_seed123,resnet50,unweighted_bce,123,T3_2017,Pneumonia,2436
,,0.0,1.9110471839667298e-05,,0.0023839278146624565,0.0023839278146624565,0.002383927936734865,,,,,1.0,,1.0,1.0,0.0,0.0,2436.0,0.0,anchor_resnet50_unweighted_bce_seed123,resnet50,unweighted_bce,123,T3_2017,Edema,2436
