prevalence,brier_null,auroc_raw_mean,auroc_raw_ci_lower,auroc_raw_ci_upper,auprc_raw_mean,auprc_raw_ci_lower,auprc_raw_ci_upper,brier_raw_mean,brier_raw_ci_lower,brier_raw_ci_upper,bss_raw_mean,bss_raw_ci_lower,bss_raw_ci_upper,intercept_raw_mean,intercept_raw_ci_lower,intercept_raw_ci_upper,slope_raw_mean,slope_raw_ci_lower,slope_raw_ci_upper,architecture,loss_type,target,stratum,n_images,n_patients,seeds_used,auroc_corr_mean,brier_corr_mean,brier_corr_ci_lower,brier_corr_ci_upper,bss_corr_mean,bss_corr_ci_lower,bss_corr_ci_upper,intercept_corr_mean,intercept_corr_ci_lower,intercept_corr_ci_upper,slope_corr_mean,slope_corr_ci_lower,slope_corr_ci_upper,delta_brier_mean,delta_brier_ci_lower,delta_brier_ci_upper
0.12925851703406813,0.11255075280822165,0.6259796890913788,0.5629265694089285,0.6804610064460145,0.2020078938962177,0.13615809979652202,0.2693665494343981,0.12494475958200366,0.09461117335607709,0.15820747234044452,-0.11011927032509942,-0.4056545015742242,0.1593910214240175,0.4488971423523306,-0.9784410046892126,1.519219328340276,0.5077803734799183,0.21974737615609102,0.7445951093475516,densenet121,unweighted_bce,Pneumonia,pa_view,998,203,42-123-2026,,,,,,,,,,,,,,,,
0.08917835671342686,0.08122557740731966,0.7312306899269042,0.6757401609482856,0.7870362566576071,0.1907353401042703,0.13107827510665354,0.2548682039835969,0.08836208965661964,0.061826969884101905,0.11420988192494243,-0.08786040650117759,-0.4060827336716523,0.23882387964988033,5.230029050536639,3.2731327357769278,7.502152831807648,1.2856800605921535,0.9460206615047109,1.6900323357417506,densenet121,unweighted_bce,Edema,pa_view,998,203,42-123-2026,,,,,,,,,,,,,,,,
0.3217749044960329,0.21823581533260178,0.6670621462424012,0.6370977641673148,0.6949727315827584,0.5132142670952737,0.46007168506043317,0.5683132666109424,0.25381798719511417,0.2412719550259632,0.2665244964155655,-0.16304460295980028,-0.2212683606005251,-0.10555618315102519,-0.8594382622470786,-1.0510107598523044,-0.6764425226087355,0.4634035308133551,0.3794654616330638,0.5474527950506672,densenet121,weighted_bce,Pleural Effusion,all_frontal,3403,289,42-123-2026,0.6655890519971351,0.24495449577318323,0.21688963012461882,0.2756166449987813,-0.12243031878090645,-0.2629303974635345,0.0061684889161355725,0.4203586254010119,0.1639962399758731,0.6577723231781514,0.4447002219101396,0.362421240780093,0.5271402504438195,-0.008863491421930882,-0.03858209157523792,0.021913780611887628
0.26329709080223335,0.19397173277731383,0.5244045080690398,0.4940851282208629,0.5576119822666928,0.2869088539428034,0.25329340710847703,0.32079078394528465,0.2910457831047917,0.2713430569244692,0.3107939204817073,-0.5004546226275257,-0.6022639795588635,-0.3988793781410422,-1.0011691976231305,-1.1591595106464976,-0.8573521118388665,0.05843107485320402,-0.004087983312272065,0.12347594464704471,densenet121,weighted_bce,Cardiomegaly,all_frontal,3403,289,42-123-2026,0.5246038781600693,0.23303532439615116,0.2071819781611227,0.2567143797156515,-0.20138806340243245,-0.32346283677513127,-0.0681039716182495,-0.8787075145515926,-1.0728780664496427,-0.6901706645573574,0.057684642841254984,-0.0035688746614871863,0.12075062848142273,-0.058010458708640494,-0.07901461561549317,-0.03710836190002078
0.1004995592124596,0.09039939781056093,0.598056461440688,0.5548661859009397,0.6385478819567028,0.15641982042239166,0.11524292212169687,0.2079452843003169,0.10760909309268228,0.09531521367033702,0.12145470840742033,-0.1903740035767234,-0.34353448528427427,-0.0543788562627105,-1.7033580596174256,-2.0132829998604445,-1.4200426106978037,0.1665286241485573,0.09014005181104454,0.2409159216670863,densenet121,weighted_bce,Pneumonia,all_frontal,3403,289,42-123-2026,0.5976575916685181,0.09816633574103499,0.08328340058307218,0.11480257912350951,-0.08591802731640191,-0.2699484941712486,0.07871730785641828,-1.0997921330251665,-1.6603270659385927,-0.5887144401685218,0.15989648598284936,0.08464433117061489,0.22974655116701162,-0.009442757351647308,-0.017002157467882164,-0.0024139279039280077
0.21334116955627389,0.16782671492863507,0.5804105278613694,0.5456873492866119,0.613250104698241,0.2650630404321537,0.22424406849389145,0.30826554753863494,0.1918149831173336,0.16681791688006067,0.22020580483137994,-0.14293474193842776,-0.3121022176059279,0.006010950336502526,-0.8169458113556641,-1.0866919380690756,-0.5531452397907041,0.1599094978258764,0.09441160766824218,0.21881035638809895,densenet121,weighted_bce,Edema,all_frontal,3403,289,42-123-2026,0.5793868797814538,0.2136129417726715,0.18303543022141242,0.24757344089350805,-0.272818465543499,-0.4751730140149837,-0.0906215395996075,0.14085113598759655,-0.5105990766418844,0.7514190766879719,0.14531046026405994,0.0845774388961183,0.20207922017230676,0.02179795865533792,0.012635768566444943,0.03138498336011429
0.358004158004158,0.2298371808558919,0.641001740846418,0.6098519366912166,0.672526542307057,0.4924553835884992,0.43492055682027064,0.549338668346206,0.24746862625311633,0.2344169071029552,0.260725986163637,-0.07671276392952005,-0.13439429248443666,-0.019925959020245812,-0.5689575619657202,-0.7570553185510926,-0.39153306008870986,0.40687525344256287,0.31150131911447454,0.5058536771972763,densenet121,weighted_bce,Pleural Effusion,ap_view,2405,269,42-123-2026,0.6399393264060173,0.2948877513014926,0.259051913400105,0.329457052660252,-0.2830289259699348,-0.43343671129877753,-0.12711055902887533,0.5549360142246419,0.23479658642900958,0.900450434717151,0.38974603781575257,0.29592869370493896,0.4862663672249212,0.0474191250483763,0.013772765783762297,0.0822853521732691
0.30103950103950106,0.2104147198533893,0.553708805395334,0.5208586780875268,0.5887657158684739,0.327747411456397,0.2872871079542524,0.3672668390653134,0.24994211143092687,0.23198322986693815,0.26657278298501597,-0.18785468813721332,-0.266892274317861,-0.10250475835805178,-0.7299225362038215,-0.9020844405540901,-0.5642343474205892,0.11954032946671884,0.04289787093095731,0.1982127483221648,densenet121,weighted_bce,Cardiomegaly,ap_view,2405,269,42-123-2026,0.5527044811639448,0.2639718847727686,0.23383678608727407,0.29540352186221824,-0.25453145557828055,-0.4039109149210028,-0.1113138199181338,-0.4911312070858408,-0.7491262800906814,-0.22882740630467754,0.11449448529405665,0.04040034663922425,0.19157273455544732,0.014029773341841746,-0.005134057867921853,0.033913572599275535
0.08856548856548857,0.0807216428006449,0.569288255993524,0.5249342257887814,0.6129519287493131,0.1149559772517205,0.08852674127204054,0.14295581080438552,0.08674807148606177,0.0736011639848542,0.10138345692958778,-0.07465691326798332,-0.25596374667411764,0.08821028126714252,-1.8273508063765096,-2.2217417698083883,-1.4673088550196467,0.1291456243741733,0.03999638940059053,0.22212853846963945,densenet121,weighted_bce,Pneumonia,ap_view,2405,269,42-123-2026,0.5689897016615301,0.0880312160471915,0.07392196132991179,0.10359570931422396,-0.09055283060329626,-0.2833696852536843,0.08423616312574342,-1.3401491950999376,-2.046014449305615,-0.6799280708027535,0.1262755957737844,0.0389098273951499,0.2179129394185669,0.0012831445611297084,-0.0016681855044889283,0.004193389534567343
0.2648648648648649,0.19471146822498175,0.6071970481927297,0.5751561971291079,0.6384908694758646,0.34261276260733997,0.29105503296202323,0.3973539369647375,0.2305260556825545,0.19752777014367398,0.2625988195637113,-0.18393671304553222,-0.34865615239616127,-0.014463975565312462,-0.2720125907100821,-0.5680936746926756,0.029285777250503107,0.22396653824178547,0.16453131418094338,0.28850288642440824,densenet121,weighted_bce,Edema,ap_view,2405,269,42-123-2026,0.6068253742497635,0.26366912681890553,0.22243795147604786,0.3052123840375592,-0.35415304102296535,-0.5675110809852135,-0.14239779250716364,1.1232429405830806,0.4842137405679289,1.7870622573020056,0.20885986724723113,0.1495810601231331,0.27139055856636923,0.03314307113635104,0.023583969840384952,0.04342486210622024
